business_id,business_type,locality,business_age_years,monthly_avg_revenue,monthly_expense_ratio,cash_flow_consistency_score,inventory_turnover_monthly,seasonal_dip_percent,utility_bill_delays_per_year,mobile_recharge_freq_monthly,num_employees,has_gst,loan_amount_requested,previous_loan_taken,previous_loan_defaulted,monthly_net_income,loan_to_income_ratio,defaulted
BIZ1207,Medical Store,Urban,20.0,34622,0.75,55.4,1.8,57.0,3,1,2,1,299712,0,0,8655,2.89,0
BIZ1208,Electrical Shop,Rural,1.5,154909,0.83,52.3,1.5,6.9,11,7,1,1,118539,0,0,26334,0.38,0
BIZ1209,Mobile Repair,Urban,4.5,161479,0.62,92.6,1.7,20.8,9,2,7,0,285515,0,0,61362,0.39,0
BIZ1210,Medical Store,Urban,7.4,175381,0.45,64.8,11.4,53.9,3,4,4,0,357991,0,0,96459,0.31,0
BIZ1211,Bakery,Urban,9.9,108190,0.6,72.0,10.3,43.4,9,7,5,0,66596,1,1,43276,0.13,0
BIZ1212,Tea Stall,Urban,5.1,267356,0.62,42.7,10.3,1.7,11,6,4,1,325459,0,0,101595,0.27,0
BIZ1213,Mobile Repair,Rural,1.3,232984,0.8,67.9,11.2,1.4,4,7,6,0,42191,0,0,46596,0.08,0
BIZ1214,Electrical Shop,Semi-Urban,1.6,15370,0.58,49.2,6.6,31.0,2,1,11,1,142083,0,0,6455,1.83,0
BIZ1215,Dairy Shop,Urban,0.5,277630,0.83,81.1,3.7,29.1,9,5,2,0,308052,1,0,47197,0.54,0
BIZ1216,Stationery Shop,Semi-Urban,5.7,41613,0.62,88.3,5.4,26.6,1,7,8,1,157487,1,0,15812,0.83,0
BIZ1217,Kirana Store,Urban,0.5,258876,0.84,80.0,8.9,18.1,8,5,4,0,65276,1,0,41420,0.13,0
BIZ1218,Stationery Shop,Rural,8.0,18196,0.4,81.1,10.6,59.2,0,4,8,0,72650,0,0,10917,0.55,0
BIZ1219,Electrical Shop,Rural,0.5,241009,0.8,65.9,5.8,16.3,4,1,3,1,89427,1,1,48201,0.15,0
BIZ1220,Stationery Shop,Urban,0.8,23572,0.82,79.8,6.9,29.4,4,7,12,0,109369,1,0,4242,2.15,0
BIZ1221,Tea Stall,Rural,2.6,60853,0.83,59.6,11.2,24.3,7,2,12,1,171478,0,0,10345,1.38,0
BIZ1222,Medical Store,Semi-Urban,5.4,178347,0.41,75.6,2.2,10.2,5,7,11,0,447552,0,0,105224,0.35,0
BIZ1223,Kirana Store,Urban,0.6,131074,0.48,48.1,10.5,12.2,5,2,5,0,119957,0,0,68158,0.15,0
BIZ1224,Vegetable Vendor,Urban,2.3,58209,0.69,34.9,2.8,55.1,5,1,12,1,257872,1,0,18044,1.19,1
BIZ1225,Electrical Shop,Urban,2.6,109244,0.41,58.9,6.3,51.5,3,5,3,1,364460,0,0,64453,0.47,0
BIZ1226,Tailor,Semi-Urban,1.0,247067,0.43,62.3,3.4,11.9,0,1,12,0,64871,1,0,140828,0.04,0
BIZ1227,Vegetable Vendor,Rural,0.5,268516,0.5,47.9,7.6,52.5,2,5,13,1,299365,0,0,134258,0.19,0
BIZ1228,Stationery Shop,Semi-Urban,7.2,223472,0.63,80.9,7.1,12.6,9,5,7,0,46116,1,1,82684,0.05,0
BIZ1229,Electrical Shop,Rural,2.8,115300,0.65,35.1,5.2,37.6,11,6,3,0,458006,0,0,40355,0.95,1
BIZ1230,Bakery,Semi-Urban,0.5,213033,0.42,45.6,10.5,4.9,10,6,12,0,261871,1,0,123559,0.18,0
BIZ1231,Tailor,Rural,6.5,72175,0.48,82.4,8.3,52.8,5,2,8,0,498174,1,0,37531,1.11,0
BIZ1232,Kirana Store,Semi-Urban,15.8,116551,0.62,60.6,8.9,3.1,4,4,9,0,66474,1,0,44289,0.13,0
BIZ1233,Dairy Shop,Urban,3.7,296120,0.67,79.4,2.7,33.3,9,3,13,0,243091,0,0,97719,0.21,0
BIZ1234,Bakery,Semi-Urban,2.8,261984,0.47,69.7,10.7,46.8,0,1,12,0,65100,0,0,138851,0.04,0
BIZ1235,Vegetable Vendor,Rural,8.4,71866,0.58,96.5,2.8,7.0,4,5,2,1,142982,1,0,30183,0.39,0
BIZ1236,Medical Store,Urban,12.2,132752,0.81,71.8,3.5,24.3,1,1,3,0,273668,0,0,25222,0.9,0
BIZ1237,Tea Stall,Rural,5.6,268564,0.85,31.0,2.4,2.5,0,4,12,1,292560,1,0,40284,0.61,0
BIZ1238,Dairy Shop,Urban,2.4,261592,0.84,54.7,5.8,41.0,3,4,13,1,40251,1,0,41854,0.08,0
BIZ1239,Bakery,Semi-Urban,3.6,30401,0.8,40.0,10.8,18.4,5,3,7,0,445290,1,0,6080,6.1,1
BIZ1240,Medical Store,Rural,4.8,230432,0.58,94.7,3.8,33.6,6,7,5,0,483663,0,0,96781,0.42,0
BIZ1241,Medical Store,Urban,0.9,180486,0.71,37.3,5.1,56.0,8,3,10,0,475900,1,0,52340,0.76,1
BIZ1242,Electrical Shop,Urban,2.4,162214,0.59,57.1,10.3,18.4,4,5,7,1,268148,1,0,66507,0.34,0
BIZ1243,Bakery,Urban,7.1,261200,0.69,45.8,7.8,2.9,7,6,2,0,284463,1,0,80972,0.29,0
BIZ1244,Kirana Store,Rural,4.3,225536,0.54,89.3,9.3,40.5,7,7,14,0,233772,0,0,103746,0.19,0
BIZ1245,Stationery Shop,Urban,2.1,221329,0.67,51.6,3.4,47.2,10,3,14,1,341966,1,0,73038,0.39,1
BIZ1246,Tailor,Rural,4.4,91693,0.64,99.4,8.9,57.5,8,6,4,1,224076,1,0,33009,0.57,0
BIZ1247,Tailor,Urban,0.5,50135,0.41,32.7,3.5,9.5,2,7,1,0,469796,1,0,29579,1.32,0
BIZ1248,Vegetable Vendor,Rural,2.1,151262,0.76,39.0,11.9,23.5,2,6,5,0,211372,0,0,36302,0.49,0
BIZ1249,Vegetable Vendor,Rural,6.3,85199,0.41,45.7,7.2,50.6,8,5,8,1,68655,1,1,50267,0.11,1
BIZ1250,Tailor,Urban,1.0,19331,0.53,86.8,8.7,48.4,6,2,1,1,420243,1,0,9085,3.85,1
BIZ1251,Kirana Store,Semi-Urban,0.8,198258,0.4,91.5,2.3,37.5,3,6,7,0,114091,0,0,118954,0.08,0
BIZ1252,Tea Stall,Urban,12.0,227854,0.57,35.0,3.8,16.2,0,5,7,0,168016,1,0,97977,0.14,0
BIZ1253,Mobile Repair,Semi-Urban,0.9,40761,0.43,32.3,2.5,17.0,6,3,7,1,287459,1,0,23233,1.03,1
BIZ1254,Stationery Shop,Urban,1.2,280406,0.81,82.1,5.3,7.4,9,1,1,1,235741,1,0,53277,0.37,0
BIZ1255,Tea Stall,Urban,14.0,270792,0.59,39.3,4.1,55.3,5,3,12,1,192829,1,0,111024,0.14,0
BIZ1256,Electrical Shop,Urban,5.3,199544,0.61,39.3,9.1,10.4,2,4,11,0,280053,0,0,77822,0.3,0
BIZ1257,Mobile Repair,Urban,4.8,99667,0.56,31.6,2.2,34.4,4,3,3,1,123834,1,0,43853,0.24,0
BIZ1258,Mobile Repair,Urban,7.7,19677,0.68,33.5,9.3,35.1,2,2,11,0,442484,1,0,6296,5.86,1
BIZ1259,Bakery,Semi-Urban,0.5,219580,0.75,48.5,1.5,22.2,7,5,2,0,133898,1,1,54895,0.2,0
BIZ1260,Kirana Store,Rural,4.9,145334,0.69,34.6,3.2,21.2,4,6,5,1,338155,0,0,45053,0.63,0
BIZ1261,Kirana Store,Urban,2.8,75148,0.74,55.8,9.7,40.1,9,4,2,0,482760,1,1,19538,2.06,1
BIZ1262,Mobile Repair,Semi-Urban,7.1,90271,0.81,88.3,9.2,23.3,9,5,13,1,488509,1,0,17151,2.37,0
BIZ1263,Bakery,Urban,2.8,49457,0.79,52.8,6.2,15.3,5,5,14,0,65640,1,0,10385,0.53,0
BIZ1264,Stationery Shop,Rural,3.9,57531,0.7,80.9,1.5,23.9,1,6,5,1,400946,1,0,17259,1.94,0
BIZ1265,Mobile Repair,Rural,2.6,219335,0.5,36.6,7.7,48.5,7,7,5,0,186039,1,0,109667,0.14,0
BIZ1266,Dairy Shop,Rural,2.6,143027,0.69,76.2,5.5,58.0,8,3,4,1,116331,1,0,44338,0.22,1
BIZ1267,Vegetable Vendor,Rural,5.8,209243,0.63,52.2,4.5,38.2,2,1,11,0,53798,1,0,77419,0.06,0
BIZ1268,Vegetable Vendor,Urban,4.0,272231,0.72,82.5,8.0,46.9,5,7,7,1,480004,0,0,76224,0.52,0
BIZ1269,Tea Stall,Rural,4.0,264301,0.77,39.5,5.8,32.0,5,4,10,1,133262,0,0,60789,0.18,0
BIZ1270,Electrical Shop,Semi-Urban,2.4,60771,0.73,92.9,2.0,37.5,1,6,6,0,386515,1,0,16408,1.96,0
BIZ1271,Vegetable Vendor,Urban,3.0,108135,0.78,47.0,11.1,59.3,9,2,2,0,318605,0,0,23789,1.12,1
BIZ1272,Medical Store,Rural,5.5,81354,0.43,54.7,9.6,26.3,7,2,4,0,386175,1,1,46371,0.69,0
BIZ1273,Tea Stall,Urban,7.0,127743,0.41,96.5,1.6,4.0,4,1,13,1,369307,1,0,75368,0.41,0
BIZ1274,Vegetable Vendor,Semi-Urban,4.8,259453,0.52,70.5,6.8,57.4,10,1,14,0,350640,1,0,124537,0.23,0
BIZ1275,Electrical Shop,Urban,10.3,48892,0.81,55.6,1.9,47.6,10,3,11,0,116897,1,0,9289,1.05,0
BIZ1276,Kirana Store,Urban,6.9,217268,0.77,96.5,10.2,23.9,7,2,7,0,91247,1,0,49971,0.15,0
BIZ1277,Kirana Store,Semi-Urban,3.3,110057,0.71,53.0,7.7,58.9,7,4,9,1,167157,0,0,31916,0.44,1
BIZ1278,Stationery Shop,Semi-Urban,4.5,53409,0.72,36.6,2.9,20.7,11,6,9,0,118262,1,0,14954,0.66,0
BIZ1279,Mobile Repair,Urban,10.4,261889,0.73,99.8,1.2,22.3,2,1,12,0,491676,0,0,70710,0.58,0
BIZ1280,Dairy Shop,Urban,3.9,164457,0.82,48.7,1.3,36.6,4,1,3,1,106085,1,0,29602,0.3,0
BIZ1281,Kirana Store,Rural,7.0,41382,0.77,89.6,6.6,16.5,6,1,1,1,152061,1,0,9517,1.33,0
BIZ1282,Bakery,Urban,4.7,91675,0.68,41.6,9.1,41.9,4,6,9,0,345996,0,0,29335,0.98,1
BIZ1283,Vegetable Vendor,Urban,3.2,37419,0.7,81.2,2.3,9.2,5,4,8,1,230070,0,0,11225,1.71,0
BIZ1284,Bakery,Rural,1.1,96238,0.5,66.7,3.4,6.5,1,2,7,1,133293,1,0,48119,0.23,0
BIZ1285,Electrical Shop,Rural,2.2,240825,0.7,98.7,4.6,32.1,7,7,6,0,289704,1,0,72247,0.33,0
BIZ1286,Kirana Store,Urban,13.7,185363,0.59,68.7,3.4,33.3,4,4,14,0,243131,1,0,75998,0.27,0
BIZ1287,Dairy Shop,Semi-Urban,4.3,289541,0.47,31.8,5.3,6.4,5,6,10,1,44944,1,0,153456,0.02,0
BIZ1288,Electrical Shop,Rural,3.3,50169,0.76,72.3,7.2,57.9,0,4,7,0,354857,1,0,12040,2.46,1
BIZ1289,Medical Store,Rural,10.8,77182,0.63,40.2,8.5,34.4,9,3,11,0,271597,0,0,28557,0.79,0
BIZ1290,Medical Store,Semi-Urban,3.5,174413,0.84,85.9,11.6,9.1,1,7,9,0,478377,0,0,27906,1.43,0
BIZ1291,Bakery,Urban,3.0,192216,0.53,90.0,11.2,18.7,10,6,6,1,45098,1,0,90341,0.04,0
BIZ1292,Mobile Repair,Urban,5.7,94360,0.62,63.7,7.3,48.0,3,7,14,0,257454,1,0,35856,0.6,1
BIZ1293,Tea Stall,Urban,5.0,28444,0.6,84.8,9.1,31.4,10,7,14,1,52475,1,0,11377,0.38,0
BIZ1294,Mobile Repair,Semi-Urban,0.9,138662,0.45,40.2,11.5,11.3,8,1,10,0,460952,1,0,76264,0.5,0
BIZ1295,Stationery Shop,Urban,2.5,260488,0.59,64.4,1.9,6.2,5,2,3,1,177488,0,0,106800,0.14,0
BIZ1296,Mobile Repair,Semi-Urban,2.6,113843,0.53,57.6,1.1,25.8,7,7,13,1,284381,1,0,53506,0.44,0
BIZ1297,Stationery Shop,Urban,1.9,288118,0.47,72.8,1.3,20.2,1,3,14,0,235728,1,0,152702,0.13,0
BIZ1298,Stationery Shop,Urban,2.9,127150,0.53,33.1,7.2,39.4,9,3,3,1,403482,0,0,59760,0.56,0
BIZ1299,Dairy Shop,Rural,2.1,271620,0.5,82.6,9.4,55.5,4,6,4,0,27948,0,0,135810,0.02,0
BIZ1300,Kirana Store,Urban,0.9,109826,0.73,35.5,5.0,14.9,11,5,10,1,158592,0,0,29653,0.45,0
BIZ1301,Dairy Shop,Urban,2.1,240121,0.41,76.0,7.0,51.3,11,1,13,0,228877,1,1,141671,0.13,1
BIZ1302,Stationery Shop,Rural,0.5,256435,0.68,31.3,6.7,55.2,0,2,14,0,414438,1,0,82059,0.42,1
BIZ1303,Electrical Shop,Urban,3.4,139713,0.74,88.2,2.0,54.1,3,2,14,1,87976,1,1,36325,0.2,1
BIZ1304,Medical Store,Semi-Urban,7.7,70612,0.62,42.2,4.5,57.1,9,2,10,1,169408,0,0,26832,0.53,1
BIZ1305,Stationery Shop,Semi-Urban,5.2,115474,0.82,66.1,1.2,50.5,0,6,8,0,216184,0,0,20785,0.87,1
BIZ1306,Dairy Shop,Urban,1.8,54710,0.72,48.3,2.2,35.6,10,1,10,0,266806,1,0,15318,1.45,1
BIZ1307,Electrical Shop,Rural,0.5,128096,0.74,80.6,9.9,24.6,10,7,9,0,301164,0,0,33304,0.75,0
BIZ1308,Dairy Shop,Semi-Urban,0.9,224417,0.49,52.5,10.1,29.5,8,7,14,1,117816,0,0,114452,0.09,0
BIZ1309,Mobile Repair,Urban,3.2,226463,0.75,80.7,9.8,52.4,1,6,8,0,351710,0,0,56615,0.52,0
BIZ1310,Vegetable Vendor,Urban,0.9,109924,0.77,49.9,9.0,18.1,6,2,11,0,396158,0,0,25282,1.31,0
BIZ1311,Bakery,Urban,3.1,283602,0.56,82.7,9.7,9.6,2,7,10,0,172818,1,1,124784,0.12,0
BIZ1312,Tea Stall,Rural,1.1,152925,0.5,32.1,8.4,8.4,1,4,2,1,279601,1,1,76462,0.3,0
BIZ1313,Dairy Shop,Urban,7.6,33320,0.57,49.8,8.4,49.6,3,4,4,0,354936,0,0,14327,2.06,1
BIZ1314,Tea Stall,Semi-Urban,2.0,109154,0.73,64.9,8.3,45.7,6,1,4,0,392800,1,0,29471,1.11,1
BIZ1315,Tailor,Semi-Urban,1.1,67243,0.59,33.2,6.7,29.9,6,2,12,0,380392,0,0,27569,1.15,1
BIZ1316,Dairy Shop,Semi-Urban,6.7,191687,0.73,43.0,5.0,16.5,8,6,2,0,103372,1,0,51755,0.17,0
BIZ1317,Vegetable Vendor,Urban,1.7,87833,0.45,95.4,9.0,40.7,11,5,13,1,181783,1,0,48308,0.31,0
BIZ1318,Tea Stall,Urban,0.5,108476,0.76,98.4,4.3,2.3,2,5,8,1,291502,0,0,26034,0.93,0
BIZ1319,Stationery Shop,Semi-Urban,3.4,129560,0.51,81.8,7.0,34.1,6,5,3,1,167411,0,0,63484,0.22,0
BIZ1320,Dairy Shop,Urban,3.5,52941,0.51,47.7,5.8,23.9,5,4,2,0,57039,0,0,25941,0.18,0
BIZ1321,Kirana Store,Urban,5.0,40368,0.67,48.2,4.0,58.7,9,6,7,1,407129,1,0,13321,2.55,1
BIZ1322,Bakery,Urban,1.1,218990,0.43,75.2,11.7,30.5,6,5,1,0,308389,1,1,124824,0.21,0
BIZ1323,Vegetable Vendor,Urban,2.3,272481,0.41,38.2,3.8,33.1,6,2,6,0,154024,0,0,160763,0.08,0
BIZ1324,Tea Stall,Rural,1.3,15801,0.52,96.4,4.4,42.7,9,2,13,1,268859,0,0,7584,2.95,0
BIZ1325,Vegetable Vendor,Urban,0.5,121538,0.64,45.7,2.8,29.1,4,5,13,0,304403,1,0,43753,0.58,0
BIZ1326,Electrical Shop,Urban,8.4,100269,0.81,100.0,10.1,13.5,8,3,3,0,86086,1,1,19051,0.38,0
BIZ1327,Bakery,Urban,5.2,268765,0.78,64.7,7.5,32.2,6,5,13,1,211179,1,0,59128,0.3,0
BIZ1328,Stationery Shop,Semi-Urban,1.4,106679,0.62,84.0,7.7,56.7,6,3,3,0,228737,1,0,40538,0.47,1
BIZ1329,Dairy Shop,Semi-Urban,3.7,171777,0.42,30.2,10.0,24.6,11,1,5,1,209075,0,0,99630,0.17,0
BIZ1330,Dairy Shop,Urban,0.9,206375,0.64,92.2,4.8,40.8,2,1,14,1,204861,1,1,74295,0.23,0
BIZ1331,Dairy Shop,Semi-Urban,8.8,176792,0.72,48.9,3.1,58.7,0,2,3,0,263720,1,0,49501,0.44,0
BIZ1332,Bakery,Semi-Urban,0.5,48351,0.55,76.8,3.2,49.8,4,6,12,0,458789,0,0,21757,1.76,0
BIZ1333,Kirana Store,Rural,0.5,126023,0.45,86.4,9.1,39.5,7,4,4,0,474024,1,0,69312,0.57,0
BIZ1334,Tailor,Rural,2.8,182217,0.53,41.5,7.8,44.2,4,6,13,0,197660,1,0,85641,0.19,0
BIZ1335,Medical Store,Urban,3.5,102948,0.75,61.0,3.3,56.2,9,2,13,0,363891,1,1,25737,1.18,1
BIZ1336,Mobile Repair,Urban,3.5,235686,0.56,64.6,2.6,57.6,2,2,3,1,251805,0,0,103701,0.2,0
BIZ1337,Tea Stall,Urban,0.5,234188,0.77,51.8,2.3,58.1,8,6,7,0,155196,1,0,53863,0.24,1
BIZ1338,Kirana Store,Urban,1.5,291999,0.54,63.7,7.9,37.5,1,4,3,0,106164,1,1,134319,0.07,0
BIZ1339,Stationery Shop,Rural,2.8,276677,0.47,52.2,1.0,23.1,2,2,14,0,444516,1,0,146638,0.25,0
BIZ1340,Tea Stall,Urban,1.0,192476,0.6,55.3,1.2,8.0,11,7,10,0,203164,1,0,76990,0.22,0
BIZ1341,Dairy Shop,Urban,8.2,165641,0.6,76.9,5.3,23.1,3,7,4,1,370192,1,0,66256,0.47,0
BIZ1342,Vegetable Vendor,Semi-Urban,0.5,140074,0.41,74.3,8.6,56.6,9,4,2,0,255395,1,0,82643,0.26,0
BIZ1343,Stationery Shop,Semi-Urban,2.7,275078,0.45,46.3,8.6,53.4,0,2,2,1,466624,0,0,151292,0.26,0
BIZ1344,Tea Stall,Urban,4.7,69437,0.48,92.8,5.7,31.4,10,7,9,0,409406,1,0,36107,0.94,0
BIZ1345,Dairy Shop,Urban,1.2,171810,0.45,90.4,8.6,32.2,3,1,11,0,241919,1,0,94495,0.21,0
BIZ1346,Tea Stall,Urban,3.9,105410,0.55,65.6,6.7,18.5,3,3,1,0,90124,0,0,47434,0.16,0
BIZ1347,Vegetable Vendor,Semi-Urban,7.1,34731,0.83,60.3,11.7,27.3,8,2,1,0,322753,0,0,5904,4.56,1
BIZ1348,Dairy Shop,Urban,0.8,156203,0.63,56.4,2.8,42.9,7,3,10,1,429355,1,0,57795,0.62,1
BIZ1349,Tailor,Urban,10.0,200169,0.68,79.5,7.6,24.1,1,5,1,0,194317,0,0,64054,0.25,0
BIZ1350,Kirana Store,Semi-Urban,3.2,280033,0.56,77.0,6.4,11.3,6,7,14,1,263242,0,0,123214,0.18,0
BIZ1351,Electrical Shop,Urban,1.4,24569,0.55,43.7,3.1,32.5,5,2,3,0,468376,0,0,11056,3.53,1
BIZ1352,Mobile Repair,Semi-Urban,2.3,221749,0.41,77.0,9.2,13.5,6,1,2,1,239218,1,0,130831,0.15,0
BIZ1353,Bakery,Urban,1.5,100192,0.63,47.7,4.0,58.5,10,4,3,0,206859,0,0,37071,0.47,1
BIZ1354,Mobile Repair,Urban,5.2,269829,0.62,31.3,5.2,23.4,3,1,14,0,185024,1,0,102535,0.15,0
BIZ1355,Stationery Shop,Rural,6.4,102154,0.47,78.9,5.1,54.6,4,3,5,0,89403,0,0,54141,0.14,0
BIZ1356,Mobile Repair,Semi-Urban,7.2,223542,0.74,75.1,3.7,13.5,5,4,9,0,497320,1,0,58120,0.71,0
BIZ1357,Dairy Shop,Urban,17.0,123073,0.62,58.8,5.7,11.4,8,1,2,1,278021,1,0,46767,0.5,0
BIZ1358,Tailor,Semi-Urban,6.3,234894,0.55,66.8,6.2,37.0,1,1,12,0,246507,1,0,105702,0.19,0
BIZ1359,Electrical Shop,Semi-Urban,3.7,284756,0.47,96.3,9.2,46.8,10,1,11,0,102538,1,0,150920,0.06,0
BIZ1360,Kirana Store,Semi-Urban,1.7,66644,0.65,71.7,9.4,34.0,8,6,14,0,425745,1,1,23325,1.52,1
BIZ1361,Kirana Store,Urban,3.1,47069,0.74,76.1,2.7,13.8,9,4,1,0,239677,1,0,12237,1.63,0
BIZ1362,Vegetable Vendor,Rural,0.5,160006,0.53,34.5,7.5,2.3,0,1,11,1,335622,0,0,75202,0.37,0
BIZ1363,Bakery,Urban,5.5,33706,0.5,41.6,10.9,37.1,3,7,6,1,87525,1,1,16853,0.43,0
BIZ1364,Tea Stall,Urban,2.4,189588,0.63,51.1,2.2,7.9,11,7,3,1,94248,1,0,70147,0.11,0
BIZ1365,Tailor,Urban,0.5,118602,0.47,67.8,6.2,20.6,4,1,13,0,154210,0,0,62859,0.2,0
BIZ1366,Tea Stall,Urban,0.5,139746,0.7,84.4,9.3,40.5,8,3,7,1,483307,1,0,41923,0.96,0
BIZ1367,Electrical Shop,Rural,2.0,35431,0.67,52.5,7.7,5.9,5,1,6,1,326970,1,0,11692,2.33,0
BIZ1368,Mobile Repair,Urban,3.5,202805,0.44,54.9,2.1,7.6,3,7,11,0,476101,0,0,113570,0.35,0
BIZ1369,Kirana Store,Urban,2.5,55088,0.42,47.9,5.4,3.7,1,1,7,0,306472,1,0,31951,0.8,0
BIZ1370,Electrical Shop,Rural,3.9,190207,0.68,47.8,6.6,59.8,4,5,13,1,108247,1,0,60866,0.15,1
BIZ1371,Mobile Repair,Urban,2.6,246110,0.53,96.4,12.0,23.2,7,4,13,0,293050,0,0,115671,0.21,0
BIZ1372,Kirana Store,Urban,4.3,46385,0.44,74.5,3.0,54.3,7,5,5,1,279590,0,0,25975,0.9,0
BIZ1373,Mobile Repair,Urban,1.0,133104,0.74,40.9,11.8,17.6,5,6,1,0,316251,1,0,34607,0.76,0
BIZ1374,Bakery,Urban,0.5,27818,0.54,80.6,5.1,45.2,10,3,14,0,338556,1,1,12796,2.2,1
BIZ1375,Tailor,Urban,3.6,170049,0.61,80.5,3.2,13.1,0,5,3,1,108349,0,0,66319,0.14,0
BIZ1376,Stationery Shop,Semi-Urban,2.7,64832,0.51,76.7,5.6,29.9,7,6,3,1,281817,1,0,31767,0.74,0
BIZ1377,Electrical Shop,Urban,0.5,98990,0.68,39.4,7.8,49.5,3,2,7,0,427369,1,0,31676,1.12,1
BIZ1378,Electrical Shop,Urban,1.9,224966,0.54,58.6,3.3,49.0,1,4,14,1,333357,1,0,103484,0.27,0
BIZ1379,Medical Store,Semi-Urban,0.5,87204,0.84,37.5,4.2,47.7,0,1,13,0,187751,1,0,13952,1.12,1
BIZ1380,Dairy Shop,Semi-Urban,3.0,60784,0.72,87.2,10.4,49.4,6,5,3,1,400776,1,0,17019,1.96,0
BIZ1381,Bakery,Urban,2.0,24921,0.46,75.9,12.0,12.7,1,5,11,1,109388,1,0,13457,0.68,0
BIZ1382,Bakery,Semi-Urban,3.8,270564,0.59,65.5,4.5,28.9,3,1,5,1,400102,1,0,110931,0.3,0
BIZ1383,Tea Stall,Urban,6.6,104506,0.57,54.0,2.6,29.1,3,1,4,0,437828,1,0,44937,0.81,0
BIZ1384,Mobile Repair,Urban,1.4,89408,0.64,42.9,9.7,53.4,9,3,4,0,55907,1,0,32186,0.14,1
BIZ1385,Dairy Shop,Semi-Urban,13.1,138852,0.78,37.5,7.6,17.8,0,5,13,1,120707,1,0,30547,0.33,0
BIZ1386,Tailor,Urban,3.1,230838,0.66,97.8,2.1,55.9,1,5,7,0,416329,1,0,78484,0.44,0
BIZ1387,Tailor,Rural,3.9,41708,0.43,44.0,11.4,27.0,0,7,1,0,340695,0,0,23773,1.19,0
BIZ1388,Bakery,Urban,4.6,33847,0.69,34.2,1.9,40.2,5,2,7,1,499200,1,0,10492,3.96,1
BIZ1389,Tailor,Semi-Urban,4.4,70989,0.4,97.3,7.9,16.1,2,7,8,0,160038,0,0,42593,0.31,0
BIZ1390,Medical Store,Urban,2.9,19922,0.75,68.4,5.7,24.6,0,6,3,0,132412,0,0,4980,2.22,0
BIZ1391,Electrical Shop,Semi-Urban,2.2,67335,0.7,85.8,7.1,42.6,11,2,3,0,210505,1,0,20200,0.87,0
BIZ1392,Vegetable Vendor,Semi-Urban,0.5,296695,0.54,33.1,3.3,30.8,7,7,4,0,177473,1,0,136479,0.11,1
BIZ1393,Stationery Shop,Rural,0.5,165453,0.53,69.7,8.6,55.8,11,5,13,0,177611,1,1,77762,0.19,1
BIZ1394,Tea Stall,Urban,1.8,37948,0.76,57.9,11.6,44.2,3,2,6,1,321162,1,0,9107,2.94,1
BIZ1395,Mobile Repair,Semi-Urban,1.6,107264,0.75,84.0,6.0,33.9,9,5,14,0,346686,0,0,26816,1.08,0
BIZ1396,Stationery Shop,Semi-Urban,2.0,74072,0.56,32.7,6.8,53.2,6,4,7,0,488440,1,0,32591,1.25,1
BIZ1397,Mobile Repair,Semi-Urban,0.6,228321,0.53,58.1,3.6,39.9,9,3,1,1,88534,0,0,107310,0.07,0
BIZ1398,Kirana Store,Semi-Urban,5.4,148558,0.65,85.9,10.8,38.8,1,2,13,1,242065,1,1,51995,0.39,0
BIZ1399,Stationery Shop,Semi-Urban,7.8,81691,0.4,66.6,11.7,14.8,5,5,4,1,61555,0,0,49014,0.1,0
BIZ1400,Vegetable Vendor,Urban,11.2,156154,0.44,68.5,9.6,23.7,5,2,12,0,121915,1,0,87446,0.12,0
BIZ1401,Bakery,Urban,2.7,22086,0.46,36.8,7.0,41.0,6,6,7,1,297614,1,0,11926,2.08,1
BIZ1402,Medical Store,Urban,4.8,82853,0.48,39.3,11.5,53.5,11,3,11,0,325570,1,0,43083,0.63,1
BIZ1403,Electrical Shop,Urban,7.7,293060,0.63,77.4,2.7,18.9,0,4,2,0,230801,0,0,108432,0.18,0
BIZ1404,Electrical Shop,Rural,2.2,292392,0.85,77.3,6.3,12.9,11,1,1,0,340068,0,0,43858,0.65,0
BIZ1405,Medical Store,Semi-Urban,1.5,253922,0.69,98.5,6.9,35.6,0,1,1,0,256588,0,0,78715,0.27,0
BIZ1406,Dairy Shop,Rural,11.0,63380,0.43,79.8,6.4,4.0,1,2,10,0,392411,1,1,36126,0.91,0
BIZ1407,Kirana Store,Urban,2.9,284992,0.64,64.5,9.8,42.9,10,5,14,1,346098,1,0,102597,0.28,0
BIZ1408,Mobile Repair,Rural,2.8,29274,0.62,90.0,8.4,42.2,1,6,14,0,411651,0,0,11124,3.08,0
BIZ1409,Vegetable Vendor,Rural,0.8,275115,0.46,37.3,2.4,21.3,4,3,6,1,192831,1,0,148562,0.11,0
BIZ1410,Tailor,Semi-Urban,0.5,111494,0.81,61.5,4.8,53.6,0,4,12,0,493047,1,0,21183,1.94,1
BIZ1411,Stationery Shop,Semi-Urban,7.4,130981,0.6,50.1,4.7,30.1,10,4,5,0,301879,0,0,52392,0.48,0
BIZ1412,Kirana Store,Urban,3.8,181305,0.85,37.3,7.2,38.7,1,7,1,0,72011,0,0,27195,0.22,0
BIZ1413,Stationery Shop,Rural,1.6,31304,0.59,83.4,4.2,12.6,5,4,10,1,397865,0,0,12834,2.58,0
BIZ1414,Vegetable Vendor,Semi-Urban,0.9,288438,0.67,65.8,2.3,25.0,2,1,3,1,486784,0,0,95184,0.43,0
